time,open,high,low,close,volume
2023-04-21 07:00:00,75.84,75.84,75.17,75.55,27400
2023-04-24 07:00:00,75.55,75.55,74.79,75.55,40700
2023-04-25 07:00:00,75.08,75.17,74.03,75.17,68600
2023-04-26 07:00:00,75.17,75.17,74.31,75.17,24100
2023-04-27 07:00:00,74.5,74.98,74.22,74.98,25100
2023-04-28 07:00:00,74.89,75.17,74.41,75.17,27400
2023-05-04 07:00:00,74.5,74.6,74.03,74.6,63200
2023-05-05 07:00:00,73.93,74.41,73.36,74.41,75500
2023-05-08 07:00:00,74.41,74.6,73.45,74.6,79500
2023-05-09 07:00:00,74.6,74.6,73.45,74.22,96600
2023-05-10 07:00:00,74.22,74.22,73.55,74.12,81600
2023-05-11 07:00:00,74.12,74.12,73.55,74.03,30600
2023-05-12 07:00:00,74.03,74.03,73.45,74.03,91200
2023-05-15 07:00:00,73.64,74.03,73.64,73.93,35300
2023-05-16 07:00:00,74.03,74.03,73.64,73.93,19900
2023-05-17 07:00:00,73.93,74.12,73.55,74.03,40500
2023-05-18 07:00:00,74.22,74.98,73.74,74.98,34200
2023-05-19 07:00:00,74.98,74.98,73.64,74.41,37100
2023-05-22 07:00:00,73.83,74.31,73.36,74.31,65500
2023-05-23 07:00:00,73.55,73.93,73.26,73.26,50500
2023-05-24 07:00:00,73.26,73.55,72.78,73.55,23800
2023-05-25 07:00:00,73.64,74.03,72.88,73.93,29800
2023-05-26 07:00:00,73.93,73.93,73.36,73.93,18600
2023-05-29 07:00:00,74.03,74.31,73.45,74.31,57600
2023-05-30 07:00:00,74.31,74.69,74.12,74.5,35500
2023-05-31 07:00:00,74.31,74.5,73.74,74.5,36700
2023-06-01 07:00:00,74.5,74.5,73.83,74.22,32300
2023-06-02 07:00:00,74.22,74.5,73.83,74.5,67100
2023-06-05 07:00:00,74.5,74.5,73.83,74.31,50700
2023-06-06 07:00:00,74.79,74.79,74.03,74.41,48700
2023-06-07 07:00:00,74.41,76.22,73.83,76.03,318200
2023-06-08 07:00:00,76.03,76.03,75.65,75.74,312000
2023-06-09 07:00:00,75.08,76.6,75.08,76.41,468500
2023-06-12 07:00:00,77.37,78.32,76.41,78.32,375200
2023-06-13 07:00:00,79.28,79.28,76.51,77.75,363500
2023-06-14 07:00:00,76.99,78.32,76.8,77.18,345400
2023-06-15 07:00:00,77.18,77.18,76.41,76.41,434100
2023-06-16 07:00:00,76.41,77.66,76.41,77.56,342000
2023-06-19 07:00:00,76.41,77.56,76.41,77.37,305800
2023-06-20 07:00:00,77.85,79.09,76.99,78.32,398100
2023-06-21 07:00:00,79.28,79.28,78.32,78.42,265100
2023-06-22 07:00:00,79.28,79.28,77.18,77.66,452800
2023-06-23 07:00:00,78.23,78.23,76.8,76.99,342800
2023-06-26 07:00:00,76.99,77.66,76.51,77.66,368500
2023-06-27 07:00:00,77.56,78.13,76.89,77.37,271300
2023-06-28 07:00:00,77.85,77.85,76.13,76.41,349800
2023-06-29 07:00:00,76.32,76.7,75.65,75.65,326000
2023-06-30 07:00:00,75.65,76.89,75.65,75.65,480500
2023-07-03 07:00:00,76.7,77.66,75.46,77.27,321000
2023-07-04 07:00:00,77.27,77.27,75.94,77.18,258800
2023-07-05 07:00:00,77.18,77.18,76.13,76.51,281800
2023-07-06 07:00:00,76.22,76.51,75.46,76.22,303100
2023-07-07 07:00:00,75.94,76.51,75.65,76.51,301200
2023-07-10 07:00:00,76.89,76.89,76.22,76.89,278000
2023-07-11 07:00:00,76.7,77.85,76.51,77.37,408400
2023-07-12 07:00:00,77.85,77.85,76.41,77.08,343400
2023-07-13 07:00:00,77.46,77.56,76.8,77.37,414400
2023-07-14 07:00:00,77.85,77.94,76.6,77.27,349600
2023-07-17 07:00:00,77.37,77.37,76.32,76.41,330800
2023-07-18 07:00:00,76.41,76.7,75.94,76.22,352700
2023-07-19 07:00:00,76.32,77.08,76.22,76.51,321300
2023-07-20 07:00:00,76.89,76.89,75.94,76.7,268200
2023-07-21 07:00:00,75.94,76.51,75.55,76.03,541700
2023-07-24 07:00:00,76.22,76.22,75.36,75.65,171300
2023-07-25 07:00:00,75.46,75.46,74.5,74.5,144100
2023-07-26 07:00:00,74.69,74.98,74.6,74.89,58100
2023-07-27 07:00:00,75.36,75.36,74.41,74.98,70300
2023-07-28 07:00:00,74.79,74.79,74.31,74.5,114000
2023-07-31 07:00:00,74.03,77.37,74.03,77.37,159800
2023-08-01 07:00:00,76.32,76.41,75.08,75.46,216500
2023-08-02 07:00:00,75.17,75.36,74.22,74.41,139600
2023-08-03 07:00:00,74.41,74.89,73.74,73.93,143300
2023-08-04 07:00:00,74.79,74.79,73.64,73.74,177200
2023-08-07 07:00:00,73.74,74.03,73.07,73.26,255200
2023-08-08 07:00:00,73.26,73.93,73.17,73.26,155700
2023-08-09 07:00:00,73.26,73.55,72.59,72.69,154400
2023-08-10 07:00:00,72.69,72.69,70.68,70.68,343900
2023-08-11 07:00:00,70.78,71.16,68.68,70.78,284500
2023-08-14 07:00:00,71.06,71.06,69.73,70.2,182800
2023-08-15 07:00:00,70.2,70.59,68.87,69.92,252500
2023-08-16 07:00:00,69.92,69.92,68.58,69.63,316800
2023-08-17 07:00:00,69.25,69.54,68.1,68.77,233000
2023-08-18 07:00:00,68.2,68.2,64.95,64.95,387000
2023-08-21 07:00:00,66.67,66.67,64.47,66.29,161200
2023-08-22 07:00:00,66.29,66.29,62.85,65.43,238100
2023-08-23 07:00:00,65.05,65.43,63.33,64.67,201100
2023-08-24 07:00:00,64.0,64.67,63.04,64.0,265300
2023-08-25 07:00:00,64.0,64.0,63.14,63.52,238200
2023-08-28 07:00:00,63.62,66.48,63.62,66.29,380600
2023-08-29 07:00:00,68.49,68.49,66.58,68.1,425600
2023-08-30 07:00:00,68.1,68.58,65.91,68.58,436800
2023-08-31 07:00:00,69.54,69.54,67.53,68.96,338200
2023-09-05 07:00:00,68.96,68.96,67.82,68.1,256600
2023-09-06 07:00:00,68.1,68.1,66.86,68.01,320800
2023-09-07 07:00:00,68.1,68.1,67.05,67.82,284100
2023-09-08 07:00:00,67.72,69.63,66.96,69.35,419400
2023-09-11 07:00:00,69.73,70.2,67.82,67.82,383100
2023-09-12 07:00:00,67.53,68.58,67.05,68.58,274300
2023-09-13 07:00:00,67.91,68.1,66.96,67.82,515500
2023-09-14 07:00:00,66.86,67.72,66.0,67.15,311900
2023-09-15 07:00:00,66.86,66.86,65.43,65.91,320600
2023-09-18 07:00:00,65.05,66.19,63.9,64.95,294800
2023-09-19 07:00:00,64.86,64.95,63.04,64.95,296000
2023-09-20 07:00:00,64.0,66.86,63.71,66.86,261000
2023-09-21 07:00:00,67.82,67.82,65.91,67.44,366800
2023-09-22 07:00:00,66.0,66.39,64.38,66.39,333000
2023-09-25 07:00:00,65.91,66.0,64.19,64.95,249700
2023-09-26 07:00:00,64.47,64.86,62.95,62.95,237800
2023-09-27 07:00:00,62.18,63.23,61.13,63.23,234000
2023-09-28 07:00:00,64.95,64.95,62.18,64.19,133900
2023-09-29 07:00:00,64.86,66.39,64.0,66.39,186500
2023-10-02 07:00:00,66.58,66.58,65.05,66.29,101300
2023-10-03 07:00:00,65.05,65.43,64.09,65.43,138200
2023-10-04 07:00:00,63.52,65.91,63.52,65.91,126600
2023-10-05 07:00:00,65.05,65.91,64.38,65.81,86600
2023-10-06 07:00:00,65.43,66.39,64.57,66.39,161400
2023-10-09 07:00:00,66.29,66.29,65.33,65.81,96400
2023-10-10 07:00:00,65.81,65.81,65.24,65.81,141100
2023-10-11 07:00:00,65.72,65.72,64.57,65.24,169000
2023-10-12 07:00:00,65.14,65.14,64.09,64.57,296700
2023-10-13 07:00:00,64.0,64.09,63.23,63.71,249700
2023-10-16 07:00:00,63.62,64.76,62.76,62.76,295200
2023-10-17 07:00:00,63.04,63.14,61.32,61.32,316400
2023-10-18 07:00:00,61.04,61.61,58.93,59.98,299800
2023-10-19 07:00:00,60.84,60.84,59.22,60.18,154300
2023-10-20 07:00:00,60.18,61.7,59.22,61.7,171400
2023-10-23 07:00:00,60.46,60.75,59.22,60.75,152100
2023-10-24 07:00:00,60.18,60.56,59.22,60.56,200500
2023-10-25 07:00:00,59.6,60.46,59.51,59.79,155500
2023-10-26 07:00:00,59.22,59.22,56.26,56.93,216500
2023-10-27 07:00:00,56.64,56.64,53.97,56.36,213200
2023-10-30 07:00:00,54.54,56.83,54.54,56.83,76500
2023-10-31 07:00:00,56.36,56.36,54.06,55.97,206000
2023-11-01 07:00:00,54.44,55.4,53.97,55.4,166400
2023-11-02 07:00:00,55.11,56.16,54.16,56.16,265200
2023-11-03 07:00:00,56.64,56.64,54.83,55.88,216200
2023-11-06 07:00:00,55.4,56.74,55.11,56.74,263600
2023-11-07 07:00:00,56.74,56.74,55.4,55.59,240600
2023-11-08 07:00:00,55.02,56.93,54.64,56.93,284900
2023-11-09 07:00:00,56.83,58.46,56.36,58.27,355500
2023-11-10 07:00:00,57.31,57.79,56.83,57.69,335700
2023-11-13 07:00:00,57.5,57.5,56.55,57.12,294300
2023-11-14 07:00:00,57.12,57.5,56.64,57.31,263500
2023-11-15 07:00:00,57.6,60.08,57.6,59.22,526200
2023-11-16 07:00:00,59.7,59.7,58.55,59.6,298800
2023-11-17 07:00:00,60.08,60.08,57.88,58.65,429400
2023-11-20 07:00:00,57.88,58.65,57.5,58.65,383600
2023-11-21 07:00:00,59.12,59.12,57.5,57.5,328900
2023-11-22 07:00:00,57.98,57.98,56.83,57.22,274200
2023-11-23 07:00:00,57.41,57.6,56.26,56.26,365300
2023-11-24 07:00:00,55.97,56.16,54.44,56.16,349500
2023-11-27 07:00:00,55.3,56.64,55.02,56.64,216300
2023-11-28 07:00:00,56.45,56.64,55.29,56.64,262600
2023-11-29 07:00:00,56.93,56.93,55.67,56.35,229500
2023-11-30 07:00:00,55.87,56.35,55.58,56.35,330100
2023-12-01 07:00:00,55.58,56.35,55.38,56.35,252900
2023-12-04 07:00:00,56.16,57.9,55.77,57.32,667400
2023-12-05 07:00:00,59.06,61.29,58.09,61.29,1173900
2023-12-06 07:00:00,65.55,65.55,62.55,63.9,716200
2023-12-07 07:00:00,65.55,65.55,61.29,62.74,670900
2023-12-08 07:00:00,62.45,64.87,62.35,62.94,514300
2023-12-11 07:00:00,63.03,63.81,61.87,63.03,453600
2023-12-12 07:00:00,62.94,63.23,62.06,62.35,336500
2023-12-13 07:00:00,62.16,62.45,61.48,61.87,440200
2023-12-14 07:00:00,61.77,61.97,61.0,61.68,348300
2023-12-15 07:00:00,61.0,61.29,60.03,60.03,411900
2023-12-18 07:00:00,59.55,59.55,57.8,58.77,454400
2023-12-19 07:00:00,58.09,59.06,56.84,59.06,478000
2023-12-20 07:00:00,59.06,59.84,58.38,59.35,314100
2023-12-21 07:00:00,58.58,59.84,58.38,59.84,281800
2023-12-22 07:00:00,59.16,59.84,58.87,59.84,398000
2023-12-25 07:00:00,59.26,60.03,59.06,59.93,515700
2023-12-26 07:00:00,59.93,61.39,59.45,60.32,517700
2023-12-27 07:00:00,60.22,61.0,60.03,60.61,464200
2023-12-28 07:00:00,60.61,60.71,59.84,60.71,529400
2023-12-29 07:00:00,60.71,60.9,60.13,60.9,608700
2024-01-02 07:00:00,60.52,61.1,59.93,59.93,349200
2024-01-03 07:00:00,59.74,59.74,58.68,59.55,623300
2024-01-04 07:00:00,59.16,59.64,58.87,58.87,547100
2024-01-05 07:00:00,58.97,59.06,58.09,58.58,515600
2024-01-08 07:00:00,58.58,58.87,58.09,58.38,550200
2024-01-09 07:00:00,58.19,58.29,57.51,57.71,608600
2024-01-10 07:00:00,57.42,57.71,57.03,57.32,481600
2024-01-11 07:00:00,56.93,59.64,56.93,58.48,711300
2024-01-12 07:00:00,58.48,58.48,57.22,58.0,521400
2024-01-15 07:00:00,57.9,58.58,57.32,57.61,199700
2024-01-16 07:00:00,57.71,57.71,57.03,57.51,411300
2024-01-17 07:00:00,57.51,58.09,57.32,58.0,378500
2024-01-18 07:00:00,57.9,58.38,57.51,58.38,464100
2024-01-19 07:00:00,58.38,59.26,58.38,59.26,666500
2024-01-22 07:00:00,59.35,59.74,58.58,59.26,489100
2024-01-23 07:00:00,59.84,60.8,59.35,60.03,818700
2024-01-24 07:00:00,61.0,61.0,59.55,60.03,509600
2024-01-25 07:00:00,59.64,59.74,58.87,59.64,567400
2024-01-26 07:00:00,59.93,60.03,59.26,59.84,586200
2024-01-29 07:00:00,60.42,60.8,59.74,60.13,588400
2024-01-30 07:00:00,60.13,63.42,59.74,63.23,1708300
2024-01-31 07:00:00,63.42,63.42,61.77,63.23,980700
2024-02-01 07:00:00,62.35,64.39,62.26,63.9,738100
2024-02-02 07:00:00,63.03,63.9,62.45,62.45,680400
2024-02-05 07:00:00,62.55,62.74,61.48,61.48,633500
2024-02-06 07:00:00,61.48,62.94,61.19,61.77,469000
2024-02-07 07:00:00,61.77,62.64,61.48,61.97,276500
2024-02-15 07:00:00,62.45,62.45,61.19,61.68,369000
2024-02-16 07:00:00,61.68,62.64,61.48,61.58,593100
2024-02-19 07:00:00,61.68,62.94,61.0,62.26,999900
2024-02-20 07:00:00,62.35,62.74,61.68,61.77,519600
2024-02-21 07:00:00,61.77,63.9,61.48,63.71,1599400
2024-02-22 07:00:00,63.81,65.16,63.03,63.03,1318800
2024-02-23 07:00:00,63.13,63.52,61.29,61.29,1431800
2024-02-26 07:00:00,61.29,61.77,60.71,61.29,775900
2024-02-27 07:00:00,61.48,61.77,60.9,61.29,1032000
2024-02-28 07:00:00,61.97,62.26,60.9,61.39,787200
2024-02-29 07:00:00,61.48,62.55,61.19,61.29,871800
2024-03-01 07:00:00,61.39,61.97,61.1,61.58,851900
2024-03-04 07:00:00,62.35,64.29,61.77,63.32,1829500
2024-03-05 07:00:00,63.52,64.29,62.55,63.42,1338200
2024-03-06 07:00:00,63.71,65.55,62.94,64.1,1573500
2024-03-07 07:00:00,64.39,66.81,64.1,66.81,1915800
2024-03-08 07:00:00,67.78,68.74,67.1,67.1,2468700
2024-03-11 07:00:00,67.2,67.68,64.58,64.97,1555300
2024-03-12 07:00:00,64.68,66.71,64.1,65.74,1302100
2024-03-13 07:00:00,65.94,67.49,65.84,67.0,1393800
2024-03-14 07:00:00,67.2,68.45,65.65,65.74,1920800
2024-03-15 07:00:00,65.74,66.71,65.16,65.36,1295800
2024-03-18 07:00:00,65.45,65.94,61.0,62.55,2083300
2024-03-19 07:00:00,62.55,63.23,62.26,62.35,598600
2024-03-20 07:00:00,62.35,63.23,61.77,62.94,798600
2024-03-21 07:00:00,63.42,64.0,63.13,63.61,801600
2024-03-22 07:00:00,63.9,64.0,63.03,63.61,1195100
2024-03-25 07:00:00,63.52,64.1,62.74,63.03,727200
2024-03-26 07:00:00,62.94,63.32,62.74,63.03,650900
2024-03-27 07:00:00,63.61,63.61,62.84,63.13,456200
2024-03-28 07:00:00,63.61,63.9,63.03,63.23,580100
2024-03-29 07:00:00,63.32,63.42,62.84,62.84,610900
2024-04-01 07:00:00,62.94,63.32,62.06,62.26,719500
2024-04-02 07:00:00,62.35,63.32,61.68,63.32,624000
2024-04-03 07:00:00,63.23,63.23,62.26,62.35,482600
2024-04-04 07:00:00,62.35,62.35,61.48,61.48,635400
2024-04-05 07:00:00,61.0,61.29,60.61,60.61,703700
2024-04-08 07:00:00,60.61,60.71,60.03,60.03,407800
2024-04-09 07:00:00,59.93,59.93,59.06,59.84,475200
2024-04-10 07:00:00,59.84,60.32,59.26,59.35,580500
2024-04-11 07:00:00,59.06,59.06,58.38,58.38,684300
2024-04-12 07:00:00,58.77,59.06,57.8,59.06,950000
2024-04-15 07:00:00,59.26,59.26,55.0,55.0,1287700
2024-04-16 07:00:00,55.0,55.19,53.06,53.83,791000
2024-04-17 07:00:00,54.42,54.42,52.58,52.58,522600
2024-04-19 07:00:00,50.64,51.61,49.09,49.96,1151400
2024-04-22 07:00:00,50.16,51.22,50.06,51.03,307500
2024-04-23 07:00:00,51.03,51.32,48.8,48.9,625000
2024-04-24 07:00:00,49.38,50.93,49.28,50.64,771300
2024-04-25 07:00:00,51.12,51.61,50.54,50.83,328300
2024-04-26 07:00:00,50.35,51.12,50.35,50.74,349000
2024-05-02 07:00:00,50.83,52.28,50.83,52.28,489100
2024-05-03 07:00:00,52.28,52.77,51.8,52.09,429800
2024-05-06 07:00:00,52.28,53.45,52.19,53.35,508000
2024-05-07 07:00:00,53.54,53.83,52.87,53.06,420400
2024-05-08 07:00:00,53.06,53.06,51.9,52.77,510400
2024-05-09 07:00:00,52.67,56.16,52.67,56.16,1730800
2024-05-10 07:00:00,56.64,56.74,54.7,55.19,490100
2024-05-13 07:00:00,55.87,56.16,54.03,54.42,409100
2024-05-14 07:00:00,55.19,56.84,54.51,56.54,1237200
2024-05-15 07:00:00,57.13,57.13,56.35,56.74,409500
2024-05-16 07:00:00,57.03,57.03,56.25,56.25,448400
2024-05-17 07:00:00,56.25,57.61,56.25,56.93,460400
2024-05-20 07:00:00,58.77,60.9,58.68,60.9,2045300
2024-05-21 07:00:00,61.87,63.03,61.1,62.26,2202000
2024-05-22 07:00:00,62.84,62.84,60.61,61.1,1534700
2024-05-23 07:00:00,61.1,62.35,60.52,62.16,1422500
2024-05-24 07:00:00,61.97,62.35,58.87,59.55,1660200
2024-05-27 07:00:00,59.45,61.0,58.58,60.13,728700
2024-05-28 07:00:00,60.9,60.9,60.03,60.71,538900
2024-05-29 07:00:00,60.52,60.8,59.55,59.93,719600
2024-05-30 07:00:00,59.55,60.22,58.19,59.06,1124100
2024-05-31 07:00:00,59.06,59.84,58.68,58.87,296900
2024-06-03 07:00:00,59.64,61.48,59.45,61.0,1024900
2024-06-04 07:00:00,61.1,61.19,60.22,60.32,475600
2024-06-05 07:00:00,61.0,63.23,60.22,61.58,2520900
2024-06-06 07:00:00,61.58,62.94,61.58,62.55,1095800
2024-06-07 07:00:00,62.94,62.94,61.39,62.55,675000
2024-06-10 07:00:00,62.64,62.64,61.29,61.29,723800
2024-06-11 07:00:00,61.58,61.77,60.52,60.9,660700
2024-06-12 07:00:00,60.61,62.16,60.32,62.16,660400
2024-06-13 07:00:00,62.35,62.55,61.58,62.35,670000
2024-06-14 07:00:00,62.45,62.55,60.8,60.8,799500
2024-06-17 07:00:00,61.19,61.19,59.74,59.93,502300
2024-06-18 07:00:00,59.93,60.61,59.84,60.61,355700
2024-06-19 07:00:00,60.61,60.71,59.84,60.71,509900
2024-06-20 07:00:00,60.9,63.13,60.61,61.97,1459500
2024-06-21 07:00:00,62.55,62.74,61.39,61.97,689000
2024-06-24 07:00:00,61.97,61.97,59.45,59.93,943800
2024-06-25 07:00:00,59.93,61.0,59.16,61.0,409300
2024-06-26 07:00:00,60.9,63.9,59.93,63.9,2336700
2024-06-27 07:00:00,63.9,65.55,63.13,63.13,1488600
2024-06-28 07:00:00,63.71,63.71,60.8,61.77,1137000
2024-07-01 07:00:00,61.97,62.16,61.1,61.1,452100
2024-07-02 07:00:00,61.19,61.87,60.9,61.77,659100
2024-07-03 07:00:00,62.16,62.16,61.19,61.87,545500
2024-07-04 07:00:00,61.97,61.97,61.19,61.77,446500
2024-07-05 07:00:00,61.48,61.97,61.19,61.97,451100
2024-07-08 07:00:00,61.97,63.32,61.97,62.55,1253500
2024-07-09 07:00:00,62.94,64.97,62.94,64.58,1678400
2024-07-10 07:00:00,64.68,64.68,63.23,63.23,755900
2024-07-11 07:00:00,63.9,64.0,62.64,62.64,603700
2024-07-12 07:00:00,62.94,63.42,62.55,62.94,576000
2024-07-15 07:00:00,63.42,65.36,63.13,65.06,1532100
2024-07-16 07:00:00,65.55,66.71,64.58,66.32,1636300
2024-07-17 07:00:00,66.52,66.52,62.06,65.26,1646600
2024-07-18 07:00:00,64.87,65.84,63.23,65.84,1255300
2024-07-19 07:00:00,65.36,65.74,64.68,65.65,926200
2024-07-22 07:00:00,65.65,65.65,64.0,65.55,1161000
2024-07-23 07:00:00,65.16,65.74,64.58,64.58,1200100
2024-07-24 07:00:00,63.81,64.78,62.74,64.78,803600
2024-07-25 07:00:00,64.0,67.68,63.61,66.9,961800
2024-07-26 07:00:00,66.9,70.68,66.9,70.2,1909300
2024-07-29 07:00:00,70.39,71.26,69.33,70.97,796500
2024-07-30 07:00:00,71.07,71.07,69.52,70.97,829900
2024-07-31 07:00:00,70.68,70.68,69.91,70.68,836100
2024-08-01 07:00:00,70.2,70.39,65.74,65.74,2297100
2024-08-02 07:00:00,63.32,67.2,63.32,66.61,1409500
2024-08-05 07:00:00,64.87,65.84,62.94,65.36,1281800
2024-08-06 07:00:00,65.36,69.71,64.29,68.74,1152400
2024-08-07 07:00:00,68.74,69.71,67.1,69.71,897400
2024-08-08 07:00:00,68.65,69.62,67.29,69.23,928300
2024-08-09 07:00:00,69.23,69.71,68.26,69.23,559800
2024-08-12 07:00:00,69.04,70.39,68.74,68.94,466200
2024-08-13 07:00:00,68.45,69.62,67.87,68.94,688200
2024-08-14 07:00:00,68.94,72.13,68.55,69.71,1250100
2024-08-15 07:00:00,69.81,69.81,68.45,68.55,541900
2024-08-16 07:00:00,68.74,70.49,68.55,70.0,943900
2024-08-19 07:00:00,70.58,71.65,70.1,70.2,785800
2024-08-20 07:00:00,70.2,71.07,69.71,70.2,655300
2024-08-21 07:00:00,70.1,70.1,69.23,69.71,851000
2024-08-22 07:00:00,69.71,70.2,69.33,69.71,447600
2024-08-23 07:00:00,70.2,71.65,69.23,70.1,750100
2024-08-26 07:00:00,70.49,70.49,68.65,68.65,900400
2024-08-27 07:00:00,68.74,68.74,66.9,67.97,1290900
2024-08-28 07:00:00,67.87,68.26,67.0,67.29,649800
2024-08-29 07:00:00,67.0,69.23,67.0,69.23,775900
2024-08-30 07:00:00,69.13,69.71,68.65,69.71,408400
2024-09-04 07:00:00,68.07,69.71,68.07,69.71,418300
2024-09-05 07:00:00,69.71,69.71,68.36,69.62,507400
2024-09-06 07:00:00,69.13,69.71,68.55,69.71,424600
2024-09-09 07:00:00,68.84,69.71,68.55,68.94,418200
2024-09-10 07:00:00,69.23,69.71,68.36,69.23,450600
2024-09-11 07:00:00,68.74,69.23,68.55,69.13,375100
2024-09-12 07:00:00,69.23,69.23,68.45,69.13,417500
2024-09-13 07:00:00,69.04,69.13,68.45,68.65,291100
2024-09-16 07:00:00,68.84,68.84,67.29,68.07,494300
2024-09-17 07:00:00,68.07,69.13,67.39,69.13,235300
2024-09-18 07:00:00,69.04,69.13,68.45,69.13,351200
2024-09-19 07:00:00,69.13,69.62,68.65,69.62,346300
2024-09-20 07:00:00,70.2,70.2,69.04,69.04,371100
2024-09-23 07:00:00,69.04,69.33,68.45,69.23,244300
2024-09-24 07:00:00,68.74,70.2,68.74,69.71,444300
2024-09-25 07:00:00,69.71,70.2,69.52,70.2,443800
2024-09-26 07:00:00,70.2,71.17,69.62,69.71,720400
2024-09-27 07:00:00,69.71,69.71,68.94,69.04,465700
2024-09-30 07:00:00,69.04,69.04,67.78,67.97,521600
2024-10-01 07:00:00,67.97,68.65,67.78,68.07,428300
2024-10-02 07:00:00,68.07,68.07,67.29,67.29,495400
